Date,ACN,ADBE,AMD,AKAM,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,ADP,AVGO,BR,CDNS,CDW,CSCO,CTXS,CTSH,GLW,DXC,FFIV,FIS,FISV,FLT,FLIR,FTNT,IT,GPN,HPE,HPQ,INTC,IBM,INTU,IPGP,JKHY,JNPR,KEYS,KLAC,LRCX,LDOS,MA,MXIM,MCHP,MU,MSFT,MSI,NTAP,NLOK,NVDA,ORCL,PAYX,PAYC,PYPL,QRVO,QCOM,CRM,STX,NOW,SWKS,SNPS,TEL,TXN,TYL,VRSN,V,WDC,WU,XRX,XLNX,ZBRA
2016-01-19,92.67951965332031,89.18000030517578,1.9500000476837158,45.439998626708984,43.28519058227539,44.22887420654297,84.98999786376953,22.354780197143555,15.291107177734375,62.599998474121094,47.59000015258789,70.76950073242188,102.0311508178711,46.52717208862305,18.850000381469727,35.159088134765625,20.2993106842041,51.15523147583008,57.23480224609375,14.735857963562012,23.3199520111084,93.5,55.23214340209961,44.52000045776367,114.8499984741211,28.080062866210938,26.459999084472656,84.7300033569336,56.91632843017578,6.298755168914795,8.309720039367676,25.89448356628418,101.6933822631836,86.83049774169922,81.0199966430664,71.35578155517578,22.785966873168945,23.209999084472656,56.678627014160156,61.86318588256836,37.3800048828125,83.5830078125,26.717397689819336,37.98678970336914,10.800000190734863,46.031593322753906,55.58318328857422,18.754606246948242,8.157938003540039,26.74095344543457,31.85258674621582,40.15692901611328,31.040000915527344,32.20000076293945,36.290000915527344,38.727840423583984,70.80000305175781,22.045427322387695,74.31999969482422,55.63358688354492,40.689998626708984,49.56011962890625,41.928279876708984,157.10000610351562,74.5999984741211,68.76890563964844,40.08646774291992,13.683623313903809,19.40571403503418,38.82878494262695,56.66999816894531
2016-01-20,90.55862426757812,87.94000244140625,1.7999999523162842,46.11000061035156,44.323951721191406,45.294517517089844,84.70999908447266,22.384841918945312,15.216741561889648,63.36000061035156,47.900001525878906,69.97332763671875,105.22625732421875,46.00523376464844,19.040000915527344,34.97970962524414,19.490737915039062,51.4881591796875,56.57593536376953,14.67431354522705,23.59449577331543,90.0199966430664,54.46072769165039,44.474998474121094,114.9000015258789,28.042898178100586,25.989999771118164,83.04000091552734,57.621334075927734,6.165825366973877,8.130924224853516,25.712011337280273,96.7321548461914,87.89104461669922,79.83999633789062,70.90283203125,22.653181076049805,22.90999984741211,57.33071517944336,63.79813766479492,36.37549591064453,82.52632904052734,26.79478645324707,39.03438186645508,10.050000190734863,46.240989685058594,54.883052825927734,18.66716766357422,8.067913055419922,26.88772201538086,31.29021453857422,39.43832015991211,30.81999969482422,31.200000762939453,37.04999923706055,38.593387603759766,70.33000183105469,21.5946102142334,74.30999755859375,56.77609634399414,40.939998626708984,50.383445739746094,42.61519241333008,157.17999267578125,74.13999938964844,68.08496856689453,39.51688003540039,13.733563423156738,19.079017639160156,39.091949462890625,57.25
2016-01-21,89.85472106933594,88.0,2.0899999141693115,46.209999084472656,45.53426742553711,45.2497444152832,85.06999969482422,22.271520614624023,15.625740051269531,62.540000915527344,47.869998931884766,70.89473724365234,105.82110595703125,45.91365432739258,18.93000030517578,35.527305603027344,19.490737915039062,50.65196228027344,56.39451217651367,14.885324478149414,23.263427734375,89.51000213623047,54.611236572265625,44.81999969482422,116.75,27.70838737487793,26.729999542236328,82.58000183105469,56.88655471801758,6.344769477844238,8.462973594665527,25.77283477783203,97.56565856933594,87.85282897949219,79.76000213623047,72.23330688476562,22.697439193725586,23.329999923706055,56.95179748535156,62.46842956542969,35.72355270385742,83.48607635498047,26.68300437927246,39.72671127319336,10.850000381469727,45.9587516784668,55.301307678222656,18.66716766357422,8.136502265930176,27.200828552246094,31.456161499023438,40.06391906738281,31.420000076293945,31.200000762939453,37.84000015258789,39.534488677978516,69.51000213623047,20.367816925048828,74.41000366210938,58.31482696533203,40.689998626708984,51.29624938964844,43.32819366455078,157.47000122070312,73.8499984741211,68.93266296386719,37.92033004760742,14.074823379516602,19.688846588134766,42.449424743652344,55.560001373291016
2016-01-22,93.4657211303711,89.62999725341797,2.0199999809265137,46.90999984741211,46.41102600097656,46.010929107666016,86.80000305175781,23.45563316345215,15.848833084106445,64.33000183105469,49.029998779296875,72.55863952636719,105.80408477783203,47.47951126098633,19.520000457763672,36.207061767578125,19.890769958496094,52.21596145629883,57.77907180786133,15.034795761108398,24.515016555786133,93.7699966430664,55.92831802368164,45.744998931884766,123.66000366210938,28.265905380249023,27.75,84.12000274658203,58.44548797607422,6.825354099273682,8.343774795532227,26.007444381713867,97.24019622802734,89.43888854980469,81.48999786376953,73.90351867675781,23.12235450744629,24.0,57.35715103149414,63.01866149902344,36.561767578125,85.3085708618164,27.680496215820312,39.29855728149414,11.069999694824219,47.60663986206055,56.410606384277344,18.80706214904785,8.346562385559082,27.836820602416992,32.08306884765625,40.74024963378906,32.29999923706055,31.690000534057617,41.060001373291016,40.39155578613281,71.55000305175781,20.641260147094727,76.66999816894531,61.76082992553711,41.70000076293945,51.90479278564453,43.73686981201172,162.6999969482422,75.20999908447266,70.03081512451172,38.619361877441406,14.490989685058594,19.754186630249023,43.30239486694336,56.5
2016-01-25,93.01778411865234,86.7699966430664,2.119999885559082,45.70000076293945,45.91546630859375,45.71541213989258,84.80000305175781,22.997716903686523,15.718697547912598,59.900001525878906,47.970001220703125,71.64619445800781,105.7870864868164,47.186485290527344,18.8700008392334,35.82941436767578,19.720544815063477,51.139739990234375,58.170570373535156,14.735857963562012,24.054758071899414,93.91999816894531,55.36385726928711,45.08000183105469,119.01000213623047,28.03360939025879,27.209999084472656,83.27999877929688,57.25394058227539,6.820242881774902,8.079840660095215,25.720699310302734,96.90677642822266,87.64265441894531,79.93000030517578,73.01648712158203,23.1843204498291,23.959999084472656,56.969425201416016,62.35839080810547,35.69694519042969,84.11617279052734,27.198945999145508,39.353214263916016,10.479999542236328,47.15141677856445,56.75612258911133,18.553503036499023,8.067913055419922,27.80746841430664,31.658979415893555,40.080841064453125,31.239999771118164,31.469999313354492,39.7599983215332,39.979827880859375,69.91999816894531,19.51053810119629,76.0999984741211,60.434024810791016,41.119998931884766,50.446075439453125,43.54558181762695,158.17999267578125,74.62000274658203,69.10604095458984,36.6517219543457,14.099794387817383,19.81952476501465,43.1027717590332,55.380001068115234
2016-01-26,93.73082733154297,86.88999938964844,2.069999933242798,46.20000076293945,46.296669006347656,45.930328369140625,86.56999969482422,23.124914169311523,16.127700805664062,60.0099983215332,48.41999816894531,72.36185455322266,105.7021255493164,47.69928741455078,19.299999237060547,36.27315902709961,20.188663482666016,52.796653747558594,59.144535064697266,15.571120262145996,24.442350387573242,96.41000366210938,56.48337173461914,45.70000076293945,120.13999938964844,27.42034149169922,26.8700008392334,84.97000122070312,58.246891021728516,6.953171253204346,8.207551002502441,26.016143798828125,97.31163787841797,88.5121078491211,80.9000015258789,73.58268737792969,23.591524124145508,23.989999771118164,57.401206970214844,63.03700637817383,32.483821868896484,84.33915710449219,27.835277557373047,40.309715270996094,10.550000190734863,47.497398376464844,57.42898178100586,19.261722564697266,8.243673324584961,28.081430435180664,32.4795036315918,40.334468841552734,30.5,31.969999313354492,39.7599983215332,40.76968002319336,69.87000274658203,20.500843048095703,77.95999908447266,60.62751388549805,41.779998779296875,51.02778244018555,44.084693908691406,158.41000366210938,75.1500015258789,69.24090576171875,39.1285285949707,14.399435997009277,20.211559295654297,43.87407684326172,58.52000045776367
2016-01-27,93.20973205566406,84.8499984741211,2.130000114440918,44.349998474121094,46.115596771240234,45.92136764526367,84.5999984741211,21.605453491210938,15.886013984680176,60.849998474121094,46.4900016784668,71.99507141113281,103.96862030029297,47.809173583984375,18.84000015258789,35.555625915527344,19.941837310791016,51.023597717285156,58.256507873535156,15.746969223022461,24.523090362548828,95.33999633789062,55.32623291015625,45.224998474121094,118.0199966430664,26.84424591064453,25.829999923706055,83.58999633789062,56.15175247192383,6.845805644989014,8.190522193908691,25.903173446655273,96.0177230834961,86.72541809082031,79.47000122070312,73.52606201171875,23.49415397644043,23.469999313354492,56.77556228637695,61.899864196777344,30.720924377441406,82.21613311767578,27.560108184814453,39.471641540527344,10.390000343322754,46.63248062133789,58.920169830322266,18.632200241088867,8.239386558532715,27.74875831604004,32.18448257446289,39.74266815185547,28.780000686645508,31.59000015258789,37.02000045776367,39.93782043457031,67.43000030517578,19.931781768798828,75.37000274658203,57.25522232055664,41.5099983215332,50.311851501464844,44.058589935302734,156.72999572753906,74.73999786376953,68.3065185546875,37.68731689453125,14.024881362915039,20.1026668548584,43.68351364135742,57.27000045776367
2016-01-28,94.23362731933594,84.5199966430664,2.0799999237060547,43.470001220703125,46.18229675292969,46.351219177246094,85.0999984741211,21.76041030883789,15.504901885986328,59.45000076293945,45.27000045776367,72.23660278320312,107.3846664428711,47.9556770324707,18.989999771118164,35.225181579589844,19.66948127746582,53.04441452026367,58.57161331176758,15.817305564880371,24.838008880615234,92.5,54.76176834106445,45.5099983215332,117.5,26.472562789916992,26.360000610351562,85.25,55.45668029785156,6.743553638458252,8.071324348449707,26.042213439941406,97.01792907714844,87.92926788330078,77.44999694824219,73.74310302734375,19.882389068603516,23.139999389648438,57.67438507080078,63.688079833984375,30.328433990478516,80.87832641601562,27.714895248413086,39.3167839050293,9.890000343322754,47.39724349975586,58.86560821533203,18.78083038330078,8.359420776367188,27.445438385009766,32.57170104980469,39.6061897277832,29.219999313354492,34.2400016784668,36.66999816894531,36.627174377441406,65.69000244140625,19.77659034729004,63.56999969482422,59.69691467285156,41.61000061035156,50.02547073364258,44.794517517089844,152.99000549316406,77.08000183105469,66.78453826904297,39.430580139160156,14.249612808227539,20.1026668548584,43.556480407714844,55.70000076293945
2016-01-29,96.48251342773438,89.12999725341797,2.200000047683716,45.619998931884766,47.24012756347656,48.23176574707031,88.19000244140625,22.512041091918945,16.406564712524414,60.029998779296875,46.81999969482422,74.32988739013672,113.62193298339844,49.045379638671875,19.559999465942383,36.301483154296875,20.248245239257812,54.55421829223633,60.45270919799805,16.362430572509766,25.895803451538086,93.77999877929688,56.19171905517578,47.279998779296875,122.83999633789062,27.169458389282227,28.139999389648438,87.88999938964844,58.53485107421875,7.034971714019775,8.2671480178833,26.95459747314453,99.0579833984375,91.25421142578125,80.83000183105469,76.60223388671875,20.891559600830078,23.399999618530273,59.03142547607422,65.83396911621094,30.681013107299805,86.30705261230469,28.720991134643555,40.819854736328125,11.029999732971191,50.155860900878906,60.71140670776367,19.174287796020508,8.50517463684082,28.658714294433594,33.47517395019531,40.82603073120117,30.149999618530273,36.13999938964844,39.599998474121094,38.09762954711914,68.05999755859375,21.468976974487305,62.209999084472656,63.50226593017578,42.900001525878906,51.153072357177734,46.37147903442383,157.05999755859375,75.5999984741211,71.75508117675781,41.4068603515625,14.848896980285645,21.235204696655273,45.616336822509766,60.400001525878906
2016-02-01,97.15900421142578,89.61000061035156,2.140000104904175,45.29999923706055,47.526023864746094,47.613868713378906,88.23999786376953,22.30158233642578,16.406564712524414,59.2599983215332,47.650001525878906,74.22254943847656,116.99549102783203,49.32009506225586,19.540000915527344,36.05600357055664,19.984394073486328,54.89488983154297,59.516929626464844,16.32726287841797,25.62934112548828,94.01000213623047,57.07604217529297,47.185001373291016,121.76000213623047,27.271669387817383,28.389999389648438,88.41000366210938,59.200130462646484,7.050310134887695,8.48851490020752,26.780805587768555,99.08973693847656,92.0759048461914,80.83999633789062,76.75321960449219,21.53778076171875,23.0,59.14597702026367,66.5950927734375,30.38165283203125,85.9192886352539,28.806982040405273,40.47368621826172,10.960000038146973,49.80988693237305,60.78416061401367,19.113088607788086,8.466591835021973,28.66849708557129,33.48440170288086,41.24400329589844,31.34000015258789,37.08000183105469,39.970001220703125,38.74464416503906,68.44000244140625,22.47406578063965,61.959999084472656,64.14723205566406,42.58000183105469,51.19780731201172,46.283870697021484,158.25999450683594,75.6500015258789,71.64910888671875,42.451087951660156,14.682429313659668,20.538259506225586,45.28059387207031,60.02000045776367
2016-02-02,94.91011810302734,87.94999694824219,1.9900000095367432,42.939998626708984,46.88753128051758,45.975101470947266,86.81999969482422,21.850603103637695,15.848833084106445,57.63999938964844,45.88999938964844,73.50689697265625,113.22256469726562,48.11135482788086,19.229999542236328,35.262939453125,19.43116569519043,51.31007766723633,57.406673431396484,15.905231475830078,25.282127380371094,90.93000030517578,55.99415969848633,46.52000045776367,117.75,26.556198120117188,27.059999465942383,86.26000213623047,56.15175247192383,6.876481533050537,8.411890983581543,25.89448356628418,97.58946990966797,89.9548110961914,79.94000244140625,76.1587142944336,21.24565315246582,22.440000534057617,58.30004119873047,64.69681549072266,29.503530502319336,83.3018798828125,27.852479934692383,39.334999084472656,10.59000015258789,48.2530517578125,58.483726501464844,18.850780487060547,8.260822296142578,27.455223083496094,32.590126037597656,41.24400329589844,30.899999618530273,36.83000183105469,37.150001525878906,36.2574577331543,64.5199966430664,21.143800735473633,57.25,61.25406265258789,42.25,49.05002975463867,44.3652229309082,153.57000732421875,74.23999786376953,70.70510864257812,40.4661865234375,14.216320037841797,19.49283218383789,44.01018524169922,57.93000030517578
2016-02-03,93.33773040771484,87.98999786376953,2.069999933242798,44.38999938964844,46.74456787109375,46.010929107666016,87.38999938964844,22.283084869384766,16.071922302246094,61.95000076293945,49.560001373291016,73.48900604248047,111.625,48.51426696777344,19.229999542236328,35.423439025878906,19.660966873168945,52.71922302246094,58.017784118652344,16.160207748413086,25.25790023803711,91.19000244140625,56.11646270751953,47.400001525878906,121.9000015258789,26.472562789916992,26.389999389648438,86.33999633789062,56.926265716552734,6.835579872131348,8.216063499450684,25.71917152404785,99.00244140625,91.61727142333984,80.93000030517578,75.37554931640625,21.174833297729492,22.389999389648438,58.864009857177734,65.48548889160156,29.337217330932617,83.82536315917969,27.82668113708496,38.551570892333984,10.760000228881836,47.48828887939453,58.9929084777832,19.410358428955078,8.265109062194824,27.592206954956055,32.90358352661133,41.0307502746582,30.270000457763672,37.0099983215332,37.060001373291016,37.5850715637207,65.33999633789062,22.55536651611328,59.29999923706055,60.98685073852539,42.529998779296875,48.14616394042969,44.0235595703125,156.0399932861328,76.19999694824219,71.64910888671875,41.45863342285156,14.38278865814209,20.124439239501953,44.05556869506836,59.689998626708984
2016-02-04,93.91366577148438,86.36000061035156,2.0899999141693115,44.63999938964844,47.24012756347656,46.270626068115234,88.18000030517578,22.462125778198242,16.341495513916016,62.369998931884766,49.5099983215332,74.07046508789062,115.66985321044922,48.285335540771484,20.399999618530273,35.50841522216797,20.035459518432617,51.983680725097656,56.92924499511719,16.582233428955078,25.76660919189453,92.05000305175781,56.58684539794922,48.26499938964844,124.75,26.649118423461914,26.719999313354492,83.98999786376953,57.28372573852539,7.080986022949219,8.394861221313477,26.096099853515625,101.3282470703125,92.43895721435547,82.30999755859375,75.25284576416016,21.006641387939453,22.940000534057617,58.93448257446289,65.54049682617188,29.616622924804688,83.68965148925781,27.59450912475586,38.934181213378906,11.229999542236328,47.342620849609375,58.420074462890625,19.74260902404785,8.222240447998047,27.601991653442383,33.60425567626953,40.89426040649414,30.969999313354492,37.16999816894531,38.779998779296875,38.366519927978516,67.19999694824219,23.789548873901367,58.619998931884766,60.81180953979492,42.86000061035156,49.13056182861328,44.90839767456055,152.6999969482422,77.01000213623047,70.97483825683594,42.407936096191406,14.60751724243164,20.40757942199707,44.79058074951172,61.0099983215332
